vx,vy,vz,xpos0,ypos0,photons0,xpos1,ypos1,photons1
17.2286,0,-7.93337,-25,0,902,25,0,1137
-1.19518,0,-1.60184,-25,0,1,25,0,1
-6.63635,0,-4.29383,-99.9,-99.9,-1,-99.9,-99.9,-1
19.0547,0,5.80222,-99.9,-99.9,-1,-99.9,-99.9,-1
3.18193,0,7.68279,-25,0,4,25,0,13
21.6642,0,1.3164,-25,0,359,25,0,1197
-18.6986,0,6.8351,-25,0,5,25,0,1
-7.70089,0,-6.73466,-25,0,80,25,0,47
-6.95758,0,8.72776,-25,0,110,25,0,143
5.45443,0,-1.83572,-25,0,1,-99.9,-99.9,-1
-3.59811,0,-2.72401,-25,0,283,25,0,212
11.7002,0,-8.62931,-99.9,-99.9,-1,25,0,1
2.87535,0,-7.37639,-25,0,365,25,0,494
19.7528,0,-8.62522,-25,0,325,25,0,647
3.23688,0,0.0234027,-25,0,125,25,0,150
-15.1867,0,-3.83996,-25,0,1,-99.9,-99.9,-1
6.94299,0,-6.30653,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.8403,0,-6.54223,-25,0,480,25,0,173
-4.38496,0,-2.61756,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.10905,0,4.96452,-25,0,8,25,0,12
-15.358,0,-1.83693,-25,0,158,25,0,39
-4.23267,0,4.61743,-25,0,6,25,0,5
9.8481,0,5.67624,-25,0,375,25,0,620
-20.0935,0,5.6911,-25,0,6,25,0,1
21.6225,0,6.96764,-25,0,48,25,0,249
13.2249,0,1.76975,-25,0,19,25,0,32
17.3717,0,-0.274213,-99.9,-99.9,-1,25,0,2
10.6408,0,2.62594,-25,0,219,25,0,318
16.3719,0,-3.16106,-25,0,36,25,0,108
-18.5691,0,2.47812,-25,0,2499,25,0,1133
-0.201259,0,4.92851,-25,0,235,25,0,210
15.0673,0,7.50161,-99.9,-99.9,-1,-99.9,-99.9,-1
9.19267,0,-5.03082,-99.9,-99.9,-1,25,0,1
-3.08902,0,-9.49628,-25,0,149,25,0,146
14.6214,0,-4.79046,-99.9,-99.9,-1,-99.9,-99.9,-1
19.229,0,-1.83792,-25,0,448,25,0,1071
-5.4761,0,-8.14207,-25,0,128,25,0,77
-20.869,0,5.06238,-25,0,436,25,0,94
6.68841,0,7.31449,-25,0,26,25,0,24
8.19838,0,7.8155,-99.9,-99.9,-1,-99.9,-99.9,-1
0.361973,0,8.47405,-25,0,242,25,0,217
0.245818,0,7.90803,-25,0,44,25,0,45
-15.6287,0,9.05904,-25,0,246,25,0,165
17.9882,0,3.21685,-25,0,138,25,0,397
2.95198,0,-6.73483,-25,0,1,-99.9,-99.9,-1
-2.39816,0,-8.18586,-25,0,5,25,0,2
-17.2122,0,0.973365,-25,0,349,25,0,137
-4.02192,0,-5.67276,-99.9,-99.9,-1,-99.9,-99.9,-1
19.85,0,3.19245,-25,0,15,25,0,43
-12.3027,0,3.11721,-25,0,206,25,0,121
21.8663,0,-0.00836314,-25,0,10,25,0,49
21.1303,0,8.70599,-25,0,21,25,0,129
11.3708,0,-4.02936,-25,0,2,25,0,1
-16.7963,0,3.02629,-25,0,2691,25,0,1036
-10.923,0,-2.57237,-25,0,31,25,0,16
-1.72648,0,-4.28345,-25,0,48,25,0,43
6.49221,0,-2.62334,-25,0,580,25,0,628
-9.26964,0,7.83051,-99.9,-99.9,-1,-99.9,-99.9,-1
20.2682,0,2.40656,-25,0,12,25,0,98
14.8292,0,6.65129,-25,0,1,-99.9,-99.9,-1
6.74057,0,3.50202,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.4634,0,6.30556,-25,0,2,25,0,2
15.1824,0,7.35608,-99.9,-99.9,-1,25,0,1
-16.1049,0,-9.62705,-25,0,934,25,0,451
-6.57072,0,2.90014,-99.9,-99.9,-1,-99.9,-99.9,-1
9.49762,0,-2.69612,-25,0,150,25,0,183
-10.6776,0,-4.56131,-25,0,3,25,0,1
-7.35177,0,-8.9586,-25,0,416,25,0,395
-19.4232,0,-8.62287,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.53019,0,-0.189555,-25,0,61,25,0,53
-2.75483,0,1.19827,-25,0,102,25,0,87
-18.2243,0,3.81105,-99.9,-99.9,-1,25,0,1
14.6459,0,6.82554,-25,0,48,25,0,42
3.69817,0,-8.42943,-25,0,1015,25,0,1042
-3.49261,0,4.17761,-25,0,77,25,0,63
16.3837,0,9.32117,-99.9,-99.9,-1,-99.9,-99.9,-1
8.94954,0,-4.7712,-25,0,15,25,0,17
21.0544,0,-3.27511,-25,0,1,25,0,4
19.0138,0,7.01747,-25,0,80,25,0,232
11.2148,0,-6.58962,-25,0,1,-99.9,-99.9,-1
-1.22034,0,9.94516,-25,0,8,25,0,12
-15.1769,0,6.58332,-25,0,41,25,0,15
-7.95118,0,-7.92005,-25,0,2,-99.9,-99.9,-1
-9.92669,0,-7.55664,-25,0,187,25,0,97
-13.7508,0,-7.32246,-99.9,-99.9,-1,-99.9,-99.9,-1
12.0598,0,1.52195,-25,0,8,25,0,4
16.4174,0,7.20681,-25,0,241,25,0,490
-15.5746,0,5.05412,-25,0,91,25,0,41
-9.46565,0,-2.04211,-25,0,1154,25,0,1000
-21.2901,0,-7.66528,-25,0,49,25,0,18
-0.70706,0,0.962865,-25,0,54,25,0,47
-2.95656,0,5.66417,-25,0,1,-99.9,-99.9,-1
6.48392,0,7.48442,-25,0,3,25,0,6
-5.80837,0,7.98538,-25,0,55,25,0,46
-13.3044,0,-0.106145,-25,0,101,25,0,40
-10.4985,0,-6.20901,-99.9,-99.9,-1,25,0,1
5.82026,0,-0.659301,-25,0,361,25,0,444
-20.2795,0,-7.31209,-99.9,-99.9,-1,-99.9,-99.9,-1
20.1923,0,-4.85671,-25,0,15,25,0,33
-18.1147,0,-9.58273,-99.9,-99.9,-1,-99.9,-99.9,-1
20.0537,0,2.85944,-25,0,12,25,0,24
16.8654,0,-8.88224,-25,0,31,25,0,76
8.23392,0,-2.0217,-25,0,66,25,0,110
-0.0103815,0,0.89085,-25,0,264,25,0,241
-12.8104,0,0.00341029,-99.9,-99.9,-1,-99.9,-99.9,-1
1.2117,0,-7.13527,-99.9,-99.9,-1,-99.9,-99.9,-1
6.51392,0,3.34688,-25,0,19,25,0,20
21.6777,0,0.0771961,-25,0,309,25,0,835
-17.2326,0,-4.33023,-99.9,-99.9,-1,25,0,1
-17.6299,0,2.87606,-25,0,1539,25,0,676
6.40918,0,-2.35169,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.77734,0,-0.107439,-25,0,243,25,0,211
19.2899,0,-1.87151,-25,0,1,25,0,1
12.628,0,-7.10801,-25,0,69,25,0,109
17.8702,0,-3.44469,-99.9,-99.9,-1,25,0,1
19.8154,0,-5.65571,-25,0,3,25,0,6
-14.8822,0,-9.70001,-25,0,2450,25,0,1162
0.111451,0,-5.56642,-99.9,-99.9,-1,-99.9,-99.9,-1
2.77315,0,-3.20727,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.2864,0,3.10131,-25,0,187,25,0,105
6.62083,0,8.16521,-25,0,1,25,0,2
-12.9036,0,-3.66956,-25,0,24,25,0,6
5.53681,0,-0.780913,-25,0,118,25,0,163
-12.9643,0,7.04,-25,0,1,25,0,1
-10.7425,0,-8.53869,-25,0,365,25,0,210
7.8025,0,-3.47421,-25,0,196,25,0,287
-18.6708,0,-1.60583,-25,0,2,25,0,1
-18.7928,0,0.152869,-25,0,869,25,0,259
16.3434,0,-9.68511,-25,0,18,25,0,36
-12.9099,0,-2.67653,-25,0,607,25,0,272
21.9315,0,6.07447,-25,0,28,25,0,262
-21.9607,0,-3.28065,-25,0,1,-99.9,-99.9,-1
-19.8059,0,-4.92441,-25,0,416,25,0,156
14.0676,0,-7.58568,-25,0,140,25,0,350
17.0403,0,6.10176,-25,0,2,-99.9,-99.9,-1
-18.7244,0,9.29447,-25,0,46,25,0,13
3.97516,0,-2.65233,-25,0,319,25,0,404
19.2064,0,-4.66136,-99.9,-99.9,-1,25,0,1
-6.90692,0,8.88507,-25,0,11,25,0,13
-5.8603,0,-3.31094,-25,0,1163,25,0,839
15.8249,0,5.49977,-25,0,298,25,0,601
16.4766,0,-9.9578,-25,0,215,25,0,478
16.3371,0,-0.701628,-25,0,3,25,0,5
-3.29938,0,5.68097,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.40323,0,9.21995,-25,0,8,25,0,9
-9.77232,0,6.59294,-25,0,225,25,0,160
10.3221,0,-7.62114,-25,0,17,25,0,36
-16.1418,0,6.93091,-25,0,485,25,0,247
-19.0667,0,7.37694,-25,0,2,-99.9,-99.9,-1
-19.4339,0,0.0788971,-25,0,2031,25,0,746
11.1094,0,7.09582,-25,0,78,25,0,119
20.1953,0,-0.77546,-25,0,475,25,0,1504
4.24391,0,2.93728,-25,0,91,25,0,83
-10.7963,0,-1.83853,-99.9,-99.9,-1,-99.9,-99.9,-1
18.4718,0,-6.45831,-25,0,85,25,0,178
-1.03969,0,-1.95063,-99.9,-99.9,-1,25,0,2
8.53111,0,-4.18077,-25,0,147,25,0,248
-4.64297,0,9.77932,-99.9,-99.9,-1,-99.9,-99.9,-1
11.8008,0,1.91187,-25,0,18,25,0,29
8.30754,0,6.29969,-25,0,1,-99.9,-99.9,-1
16.974,0,-3.72311,-25,0,77,25,0,274
0.529643,0,7.32601,-25,0,63,25,0,53
-3.96553,0,-3.62638,-25,0,28,25,0,35
-17.9571,0,-7.13009,-25,0,186,25,0,76
14.6215,0,7.95884,-99.9,-99.9,-1,25,0,1
-8.94745,0,4.55532,-25,0,44,25,0,38
-5.02494,0,-2.08241,-25,0,2,-99.9,-99.9,-1
-1.21476,0,-6.17914,-25,0,13,25,0,17
15.8204,0,-4.43085,-99.9,-99.9,-1,25,0,1
7.81374,0,-9.84931,-25,0,35,25,0,44
-12.4106,0,6.45304,-25,0,59,25,0,40
-19.5817,0,3.33819,-25,0,2243,25,0,789
-20.7056,0,6.02953,-99.9,-99.9,-1,25,0,1
15.0287,0,9.18208,-25,0,18,25,0,37
-0.246202,0,7.993,-25,0,33,25,0,44
4.65868,0,-7.38991,-25,0,480,25,0,606
1.4699,0,-2.9403,-25,0,92,25,0,65
-18.5725,0,4.01491,-99.9,-99.9,-1,-99.9,-99.9,-1
7.46343,0,-5.5761,-99.9,-99.9,-1,25,0,1
-6.57785,0,-8.14271,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.3537,0,-1.76694,-25,0,18,25,0,10
-0.77343,0,-6.0691,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.9778,0,-3.94708,-25,0,1,-99.9,-99.9,-1
8.90453,0,6.74674,-25,0,492,25,0,675
20.057,0,-0.158035,-25,0,99,25,0,392
-2.30844,0,7.22261,-25,0,545,25,0,458
-2.39795,0,1.23501,-25,0,5,25,0,2
19.0171,0,-1.36994,-25,0,142,25,0,519
-6.41357,0,2.20194,-25,0,1,-99.9,-99.9,-1
12.3508,0,-5.7636,-25,0,1,-99.9,-99.9,-1
-13.072,0,5.2114,-99.9,-99.9,-1,25,0,1
-2.22349,0,-0.23641,-25,0,207,25,0,167
3.79109,0,-8.15848,-25,0,47,25,0,73
-11.6409,0,8.39299,-25,0,35,25,0,34
15.9286,0,4.94957,-25,0,63,25,0,108
-15.7509,0,-8.95227,-25,0,1,-99.9,-99.9,-1
4.65556,0,-4.39851,-25,0,475,25,0,563
-8.38022,0,-8.43005,-25,0,248,25,0,150
-21.4326,0,3.17556,-25,0,155,25,0,37
-4.32863,0,-3.69762,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.8573,0,1.66177,-25,0,1,25,0,1
11.1302,0,-2.39729,-25,0,544,25,0,928
6.34289,0,-9.16192,-25,0,142,25,0,194
-9.4369,0,0.0181284,-99.9,-99.9,-1,25,0,1
6.45042,0,7.88286,-99.9,-99.9,-1,-99.9,-99.9,-1
6.60263,0,-8.29861,-25,0,301,25,0,417
-9.34634,0,-4.81723,-25,0,87,25,0,42
-3.48801,0,6.57798,-25,0,1872,25,0,2230
14.5787,0,-9.13401,-25,0,4,25,0,10
6.37247,0,-5.65615,-25,0,210,25,0,285
12.2965,0,6.01203,-25,0,44,25,0,82
16.2587,0,-0.557133,-25,0,124,25,0,255
-20.6886,0,-5.15851,-25,0,2,-99.9,-99.9,-1
-1.00321,0,8.73406,-25,0,162,25,0,173
-18.3865,0,-5.30541,-25,0,453,25,0,191
6.76191,0,2.38571,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.0079,0,-9.9485,-25,0,836,25,0,361
12.1492,0,-3.75353,-99.9,-99.9,-1,25,0,2
-6.67229,0,-0.136061,-25,0,5,25,0,3
-0.49882,0,-2.8827,-25,0,102,25,0,128
5.984,0,-5.44665,-25,0,8,25,0,12
8.01698,0,-4.70239,-25,0,319,25,0,362
6.96285,0,7.5502,-25,0,270,25,0,376
-12.3246,0,7.29212,-25,0,1,25,0,2
-13.7337,0,-8.838,-25,0,951,25,0,248
4.88187,0,2.65357,-25,0,582,25,0,735
11.287,0,-3.04464,-99.9,-99.9,-1,-99.9,-99.9,-1
21.8665,0,-5.1786,-25,0,53,25,0,189
16.6652,0,7.18513,-25,0,56,25,0,119
18.0075,0,5.45191,-25,0,1,25,0,1
-6.80127,0,1.049,-25,0,16,25,0,23
-11.9661,0,4.97939,-25,0,298,25,0,155
-13.0222,0,-8.19653,-99.9,-99.9,-1,25,0,1
-5.31024,0,-8.05069,-99.9,-99.9,-1,25,0,2
7.04386,0,3.47644,-25,0,4,25,0,1
-8.83293,0,3.63196,-99.9,-99.9,-1,-99.9,-99.9,-1
16.8147,0,-9.37001,-99.9,-99.9,-1,-99.9,-99.9,-1
21.9843,0,3.22083,-25,0,594,25,0,2587
7.32066,0,0.77126,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.37739,0,-4.40859,-25,0,243,25,0,233
-17.3683,0,-3.84859,-25,0,541,25,0,236
19.3767,0,-0.838416,-99.9,-99.9,-1,25,0,1
-2.78621,0,4.78273,-25,0,1,-99.9,-99.9,-1
-6.72349,0,0.107482,-25,0,52,25,0,29
18.2439,0,-0.890251,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.56882,0,-5.74652,-25,0,129,25,0,110
-4.42449,0,-4.1144,-25,0,471,25,0,373
3.31212,0,7.55407,-99.9,-99.9,-1,25,0,1
6.59195,0,-1.37666,-25,0,34,25,0,65
11.716,0,-0.272393,-25,0,164,25,0,269
19.6683,0,1.65263,-25,0,185,25,0,1166
-14.9234,0,-7.53043,-25,0,1,-99.9,-99.9,-1
18.9146,0,-8.92226,-25,0,47,25,0,137
-13.3529,0,-7.57403,-25,0,2574,25,0,1337
20.9672,0,8.60718,-99.9,-99.9,-1,25,0,3
8.8629,0,-4.03293,-25,0,426,25,0,798
-2.05991,0,-9.05689,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.4684,0,-8.63347,-25,0,1507,25,0,658
-20.2836,0,4.40779,-25,0,3,-99.9,-99.9,-1
-21.9945,0,-3.23048,-25,0,211,25,0,75
1.70107,0,-2.31365,-99.9,-99.9,-1,-99.9,-99.9,-1
20.7962,0,0.997119,-25,0,513,25,0,2843
-11.9044,0,-2.60456,-25,0,1435,25,0,812
-8.90315,0,7.36673,-25,0,345,25,0,224
-10.2339,0,-2.17251,-25,0,1,-99.9,-99.9,-1
-19.5176,0,-2.80369,-25,0,177,25,0,51
7.23776,0,5.95873,-25,0,29,25,0,35
7.47456,0,7.18781,-25,0,298,25,0,464
-7.41851,0,-8.94247,-25,0,2,-99.9,-99.9,-1
-21.9659,0,-2.06204,-25,0,616,25,0,124
-18.4906,0,-1.42497,-25,0,384,25,0,118
-9.45225,0,9.55899,-25,0,2,25,0,1
21.5825,0,9.54749,-25,0,38,25,0,171
-2.3852,0,7.73546,-25,0,696,25,0,681
4.36762,0,-3.01009,-25,0,476,25,0,646
5.52117,0,-2.05554,-25,0,174,25,0,227
-3.80424,0,-8.8222,-99.9,-99.9,-1,25,0,1
-16.9477,0,0.432489,-25,0,1962,25,0,830
-7.54237,0,-2.34753,-25,0,163,25,0,82
-7.4046,0,5.36596,-25,0,160,25,0,118
-18.0515,0,-1.26009,-25,0,246,25,0,223
14.0763,0,-0.539713,-25,0,1,25,0,1
6.28175,0,-7.72985,-25,0,306,25,0,344
7.40823,0,-8.14576,-25,0,127,25,0,195
11.2463,0,-1.999,-99.9,-99.9,-1,-99.9,-99.9,-1
14.4201,0,-8.00356,-25,0,1,25,0,1
2.83353,0,-8.48879,-99.9,-99.9,-1,25,0,1
12.2277,0,9.5448,-25,0,78,25,0,143
9.73476,0,7.77637,-99.9,-99.9,-1,-99.9,-99.9,-1
3.1889,0,-7.58936,-25,0,709,25,0,977
20.0863,0,-8.31143,-99.9,-99.9,-1,-99.9,-99.9,-1
16.9504,0,6.14447,-99.9,-99.9,-1,25,0,1
16.3107,0,8.03059,-25,0,1,-99.9,-99.9,-1
-7.7116,0,7.28183,-25,0,755,25,0,522
16.4759,0,-2.57695,-99.9,-99.9,-1,25,0,1
-16.171,0,-4.24625,-25,0,920,25,0,349
8.18091,0,9.74533,-99.9,-99.9,-1,-99.9,-99.9,-1
18.8651,0,8.64552,-25,0,23,25,0,60
-15.0913,0,4.11109,-25,0,91,25,0,55
13.8577,0,-7.39002,-25,0,168,25,0,390
12.2863,0,-3.47779,-25,0,84,25,0,167
-17.381,0,-8.5515,-25,0,1,25,0,1
1.08121,0,0.153688,-25,0,460,25,0,466
5.33904,0,-1.4396,-25,0,152,25,0,197
21.0715,0,-2.36026,-25,0,18,25,0,46
6.87959,0,4.0634,-25,0,5,-99.9,-99.9,-1
-2.29518,0,5.79715,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.4102,0,-4.64269,-25,0,493,25,0,241
-7.33513,0,-9.45027,-25,0,11,25,0,16
14.4776,0,-3.06669,-25,0,1,-99.9,-99.9,-1
-20.9529,0,9.9835,-25,0,76,25,0,18
15.8894,0,7.60362,-99.9,-99.9,-1,-99.9,-99.9,-1
10.2551,0,8.65768,-25,0,10,25,0,10
15.1009,0,0.456354,-99.9,-99.9,-1,-99.9,-99.9,-1
12.7965,0,2.05049,-99.9,-99.9,-1,25,0,1
20.0558,0,-9.06118,-25,0,2,25,0,2
-15.963,0,-1.58402,-25,0,463,25,0,194
-6.39093,0,7.83207,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.01422,0,9.4988,-25,0,80,25,0,76
6.70427,0,9.97318,-99.9,-99.9,-1,25,0,1
-2.89449,0,-4.8876,-25,0,1318,25,0,1026
10.2514,0,-1.54586,-25,0,176,25,0,271
21.5123,0,-0.969488,-25,0,283,25,0,1086
16.4689,0,-4.73392,-25,0,4,25,0,15
7.45422,0,-4.71922,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.4176,0,-7.84175,-25,0,1197,25,0,570
7.66009,0,9.94618,-25,0,11,25,0,17
-19.5226,0,9.84235,-25,0,4,25,0,1
-4.48321,0,-3.51564,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.83312,0,2.68281,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.72673,0,3.58386,-25,0,89,25,0,80
-12.269,0,-0.950722,-25,0,1,-99.9,-99.9,-1
-20.8107,0,6.49432,-25,0,221,25,0,51
-17.1571,0,6.86066,-25,0,409,25,0,194
14.3008,0,-0.497359,-25,0,717,25,0,2493
-13.9135,0,-2.19035,-25,0,1,25,0,1
18.6168,0,-5.00877,-25,0,129,25,0,403
-8.49946,0,3.67101,-25,0,348,25,0,210
16.3787,0,8.00936,-25,0,25,25,0,35
15.832,0,1.19416,-25,0,1051,25,0,1952
12.2497,0,-9.25791,-25,0,330,25,0,705
4.09465,0,-4.37659,-25,0,395,25,0,499
-13.9109,0,-6.4721,-25,0,1,-99.9,-99.9,-1
-0.0598773,0,3.98054,-25,0,339,25,0,348
20.4044,0,-5.15298,-25,0,180,25,0,488
-1.96031,0,7.97681,-25,0,2,-99.9,-99.9,-1
11.7115,0,-8.06209,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.26609,0,-0.387802,-25,0,165,25,0,144
3.76869,0,3.32198,-25,0,210,25,0,255
-13.6373,0,7.33585,-99.9,-99.9,-1,-99.9,-99.9,-1
19.6224,0,2.41911,-25,0,2,-99.9,-99.9,-1
-11.4512,0,0.607812,-99.9,-99.9,-1,-99.9,-99.9,-1
4.89616,0,1.99081,-25,0,288,25,0,318
-20.7018,0,-3.46742,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.96188,0,2.99936,-25,0,133,25,0,104
-8.4928,0,-8.86547,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.0475,0,5.83125,-25,0,1,25,0,2
-2.64756,0,6.10168,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.2773,0,-1.12627,-25,0,899,25,0,332
17.2541,0,3.66199,-99.9,-99.9,-1,25,0,1
-13.9464,0,6.35221,-25,0,392,25,0,141
-14.1108,0,-1.76041,-25,0,2,25,0,1
-18.1709,0,-2.65404,-25,0,1188,25,0,352
-2.78997,0,4.76883,-25,0,1,25,0,1
16.971,0,-6.76162,-99.9,-99.9,-1,-99.9,-99.9,-1
1.29266,0,2.54355,-25,0,1,-99.9,-99.9,-1
15.4502,0,-2.05715,-25,0,39,25,0,112
-19.464,0,5.73279,-25,0,4,-99.9,-99.9,-1
-14.6819,0,8.37062,-99.9,-99.9,-1,-99.9,-99.9,-1
0.716353,0,8.97442,-25,0,19,25,0,13
3.04607,0,8.7366,-25,0,101,25,0,99
19.5433,0,0.778639,-25,0,27,25,0,89
-11.3166,0,8.90308,-25,0,68,25,0,46
15.0608,0,-6.34571,-25,0,247,25,0,448
18.2579,0,-5.15929,-25,0,1,25,0,2
9.1606,0,9.48937,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.5774,0,1.90327,-25,0,20,25,0,18
14.7199,0,-6.14709,-99.9,-99.9,-1,-99.9,-99.9,-1
9.16121,0,0.115544,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.94859,0,1.39945,-25,0,132,25,0,137
-9.05273,0,7.82748,-25,0,312,25,0,199
-11.0303,0,-3.14493,-99.9,-99.9,-1,-99.9,-99.9,-1
15.4934,0,-8.76627,-25,0,185,25,0,468
-1.67762,0,6.23959,-25,0,85,25,0,86
19.416,0,-3.0221,-25,0,192,25,0,870
9.53897,0,4.81071,-25,0,365,25,0,490
9.27893,0,-0.250175,-25,0,702,25,0,1007
18.6427,0,9.98889,-99.9,-99.9,-1,25,0,1
-15.104,0,2.59552,-25,0,53,25,0,23
-14.2305,0,-3.94767,-25,0,30,25,0,22
16.1882,0,-3.56796,-25,0,8,25,0,32
-1.37251,0,-6.72079,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.29553,0,3.06395,-99.9,-99.9,-1,25,0,1
4.00672,0,-8.13867,-25,0,35,25,0,51
6.42738,0,0.0356703,-25,0,129,25,0,199
13.9077,0,6.64001,-25,0,226,25,0,414
-5.02555,0,-4.11449,-25,0,5,25,0,3
8.06839,0,1.133,-25,0,360,25,0,472
14.8301,0,3.33314,-99.9,-99.9,-1,-99.9,-99.9,-1
13.5518,0,-9.47148,-25,0,170,25,0,328
-4.28351,0,6.25965,-25,0,1,-99.9,-99.9,-1
15.8147,0,-4.542,-25,0,13,25,0,22
-9.32468,0,4.58117,-25,0,1219,25,0,603
-0.353008,0,-2.94026,-25,0,196,25,0,204
17.5518,0,8.38477,-25,0,30,25,0,76
-7.96246,0,-6.68728,-99.9,-99.9,-1,-99.9,-99.9,-1
6.61969,0,7.90599,-99.9,-99.9,-1,25,0,2
-15.0593,0,8.15934,-25,0,374,25,0,162
6.93098,0,5.01709,-25,0,472,25,0,621
-15.7535,0,-0.829982,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.57959,0,1.83891,-25,0,59,25,0,54
-20.9418,0,-5.29738,-25,0,1,-99.9,-99.9,-1
-4.45656,0,-6.6433,-25,0,163,25,0,110
17.7422,0,-0.541283,-99.9,-99.9,-1,25,0,1
-8.41864,0,6.96149,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.7852,0,6.20823,-25,0,1,-99.9,-99.9,-1
-6.778,0,-1.24593,-99.9,-99.9,-1,-99.9,-99.9,-1
2.58364,0,-3.22081,-25,0,15,25,0,20
8.71119,0,-4.58917,-25,0,14,25,0,20
19.3091,0,-9.53482,-25,0,73,25,0,164
10.3664,0,1.73967,-25,0,165,25,0,231
-18.3216,0,-5.44891,-25,0,583,25,0,177
17.7041,0,-2.23497,-25,0,157,25,0,378
19.5978,0,4.17183,-25,0,171,25,0,450
5.45484,0,2.32637,-25,0,54,25,0,82
12.5902,0,0.882154,-25,0,44,25,0,55
17.9518,0,3.29925,-25,0,158,25,0,465
-16.3828,0,-1.81713,-25,0,64,25,0,26
-13.437,0,1.18071,-25,0,106,25,0,62
21.9639,0,-1.79398,-99.9,-99.9,-1,25,0,2
-10.2988,0,-8.26425,-25,0,36,25,0,13
11.6549,0,7.75952,-25,0,95,25,0,172
-15.4338,0,1.93045,-25,0,781,25,0,400
-12.7598,0,1.62765,-25,0,151,25,0,74
-14.0911,0,2.77678,-25,0,170,25,0,71
-1.25033,0,1.83169,-25,0,80,25,0,88
9.09268,0,3.77846,-25,0,434,25,0,620
-6.98652,0,4.91468,-25,0,11,25,0,17
-17.8107,0,1.53683,-25,0,52,25,0,20
18.593,0,-2.96551,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.6211,0,-0.747273,-25,0,4,-99.9,-99.9,-1
7.002,0,8.18262,-25,0,8,25,0,15
15.7162,0,4.02215,-25,0,465,25,0,1095
-2.34659,0,-7.96115,-25,0,445,25,0,371
-9.34057,0,4.11673,-25,0,3,25,0,2
-11.1392,0,2.57344,-25,0,2,25,0,2
4.63418,0,1.68528,-25,0,58,25,0,78
-2.35317,0,-8.26175,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.25719,0,5.95201,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.07677,0,5.56021,-25,0,114,25,0,86
8.93504,0,7.7922,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.4228,0,-2.82759,-25,0,32,25,0,19
7.07504,0,-9.5901,-99.9,-99.9,-1,-99.9,-99.9,-1
8.26595,0,-4.15374,-99.9,-99.9,-1,-99.9,-99.9,-1
12.3032,0,2.57266,-25,0,8,25,0,18
11.6559,0,6.35179,-25,0,193,25,0,299
7.92647,0,-1.94382,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.5107,0,8.37011,-25,0,579,25,0,118
-10.7476,0,9.61172,-99.9,-99.9,-1,-99.9,-99.9,-1
1.67853,0,4.89613,-99.9,-99.9,-1,-99.9,-99.9,-1
4.85173,0,-6.26726,-25,0,304,25,0,405
11.437,0,-6.98178,-25,0,3007,25,0,1472
-0.550058,0,-0.456153,-25,0,13,25,0,19
6.57638,0,-6.41999,-25,0,1,25,0,2
11.215,0,-7.93034,-25,0,1199,25,0,2903
1.79922,0,-6.93762,-25,0,56,25,0,40
-18.4446,0,-5.02446,-25,0,196,25,0,61
-5.61519,0,7.37112,-25,0,175,25,0,154
7.83577,0,-6.98459,-25,0,71,25,0,105
20.4168,0,-8.08616,-25,0,13,25,0,50
19.0379,0,0.992765,-99.9,-99.9,-1,-99.9,-99.9,-1
1.14586,0,9.5301,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.25492,0,4.42835,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.3421,0,3.44793,-25,0,34,25,0,17
11.4488,0,-3.72702,-25,0,248,25,0,392
-6.97033,0,-0.891599,-25,0,917,25,0,794
-12.7447,0,3.90416,-25,0,1,-99.9,-99.9,-1
-18.6873,0,3.01203,-25,0,25,25,0,5
-10.4308,0,-0.285032,-25,0,751,25,0,473
